duration,member,start_hour,dc
1059,1,1,1
525,1,20,1
720,1,10,1
563,1,16,1
914,1,7,1
276,1,8,1
213,1,20,1
1878,0,13,0
2861,0,18,1
742,1,12,1
1052,1,12,1
231,1,9,1
831,1,7,1
1573,0,16,1
225,1,17,1
230,1,8,1
1217,0,7,1
1087,1,6,1
1305,1,9,1
1176,1,14,0
967,1,8,1
844,1,12,1
844,1,15,1
284,1,18,0
639,1,17,1
550,1,16,1
556,1,18,1
966,1,4,0
183,1,19,0
390,1,14,1
356,1,13,1
220,1,10,0
801,1,13,1
2259,1,20,1
1262,0,11,1
381,1,8,1
771,1,12,1
1396,1,16,1
205,1,7,1
203,1,18,1
5699,0,20,1
686,1,15,1
690,1,1,1
7271,1,15,1
252,1,18,1
236,1,8,1
571,1,8,1
1432,1,17,0
1507,1,9,1
950,1,17,1
292,1,13,1
1759,1,15,1
395,0,17,1
9080,1,19,1
1237,1,15,1
1935,1,17,0
388,1,17,1
185,1,16,1
1111,0,17,1
1871,0,10,0
418,1,13,1
2159,1,11,1
7358,0,10,1
105,1,19,1
571,1,17,1
483,1,23,1
456,1,17,1
262,1,22,1
306,1,22,1
593,1,12,1
2061,0,14,0
1200,0,11,1
267,1,18,1
357,1,8,1
629,1,8,1
1390,1,17,1
590,1,7,0
324,1,16,1
561,1,19,1
726,1,11,1
857,1,13,1
1627,0,18,1
2758,0,19,1
307,1,21,1
2771,1,14,1
407,1,17,1
363,1,15,1
332,1,18,1
639,1,18,1
423,1,11,1
1430,1,1,1
1755,1,14,1
281,1,20,0
860,1,6,1
1023,0,14,1
421,1,19,1
1603,0,16,1
294,1,11,1
333,1,17,1
839,1,14,1
341,1,13,1
667,1,18,1
520,1,17,1
233,1,16,1
601,1,18,1
1576,1,17,0
752,0,15,1
811,1,12,1
1080,1,21,0
2189,1,8,1
3363,1,20,1
877,1,18,1
528,1,9,1
937,1,18,1
520,1,17,1
425,1,7,1
1349,1,15,1
380,1,9,1
4671,0,22,1
1554,1,18,1
1089,0,13,1
3248,0,14,1
693,1,12,0
4418,0,16,1
782,0,16,1
2079,1,18,1
230,1,21,1
4472,0,11,1
534,1,18,1
427,1,7,1
1013,1,19,1
884,1,14,1
592,1,19,1
680,1,22,1
409,1,6,1
180,1,21,1
903,1,20,1
1351,1,17,0
700,1,12,1
841,1,18,1
527,1,8,0
536,1,12,1
1727,1,15,1
797,1,20,1
1080,1,9,1
1198,1,13,1
247,1,13,1
813,1,18,1
796,1,8,1
3830,0,15,1
1176,1,19,1
322,1,12,0
835,1,7,1
103,1,17,0
178,1,18,1
4446,0,14,1
466,1,18,1
785,1,8,1
462,1,17,0
754,1,12,1
203,1,18,1
970,0,15,1
890,0,11,1
175,1,20,1
231,1,20,1
348,1,8,1
1658,0,15,1
1102,1,18,1
498,1,11,0
736,0,13,1
267,1,6,1
474,1,9,0
598,1,17,1
881,1,12,1
894,1,15,1
462,1,19,1
503,1,15,1
599,1,15,1
728,1,16,1
1232,1,12,1
433,1,9,1
242,1,12,1
1814,1,16,1
496,0,0,1
403,1,22,1
393,1,9,0
474,1,10,1
291,1,8,1
4165,0,10,1
570,1,17,1
501,1,11,1
1598,0,15,1
1353,1,11,1
980,1,14,1
1048,1,8,1
865,1,22,1
385,1,18,1
376,1,18,1
371,1,8,1
500,1,22,1
1379,1,6,1
565,1,0,1
542,1,16,1
161,1,20,1
727,1,9,1
626,1,15,1
1054,1,8,1
8322,1,12,1
746,1,7,1
1433,1,20,0
335,1,21,1
230,1,13,0
151,1,20,1
321,1,8,1
582,1,15,1
768,0,21,1
3190,0,21,0
1329,1,12,1
1658,0,15,1
161,1,8,0
284,1,18,0
1113,1,17,1
519,1,17,0
619,1,10,1
144,1,20,1
1139,1,6,1
1193,1,23,0
502,1,15,1
183,1,10,1
639,1,8,1
1332,1,16,0
1270,1,20,1
2083,0,17,1
1127,1,18,1
741,0,0,0
342,1,12,1
1941,0,11,0
205,1,12,1
847,1,11,1
112,1,12,1
2771,1,16,1
3666,1,14,0
1244,1,7,1
1781,1,15,1
1055,1,9,1
679,0,18,1
293,1,14,1
136,1,21,1
405,0,12,0
293,1,0,1
505,1,0,1
729,1,7,1
9953,0,22,1
1057,1,9,1
1654,1,16,1
302,1,16,1
1294,1,17,1
1423,1,19,1
955,1,9,1
1028,0,10,1
576,1,10,1
2181,0,19,1
528,1,6,1
1356,0,12,1
288,0,17,1
338,1,15,1
506,1,1,1
753,1,11,1
4784,0,19,1
670,1,14,1
1111,0,2,1
4486,1,21,1
674,1,6,1
1071,1,7,0
433,1,14,0
1609,1,8,1
720,1,13,1
1224,1,9,0
885,0,20,1
1699,1,14,1
945,1,22,0
1004,1,10,1
614,1,13,1
688,1,21,1
113,1,9,1
760,1,16,0
1008,1,16,1
703,1,18,1
3991,1,16,1
719,1,19,1
1008,1,7,1
279,1,8,1
4828,0,18,1
606,1,7,1
1381,0,19,1
897,1,18,1
365,1,17,1
508,1,9,1
911,0,14,1
412,1,19,1
562,1,13,1
528,1,12,1
1624,1,0,1
637,1,18,1
635,1,9,1
739,1,9,1
329,1,20,1
400,1,14,1
1148,1,14,1
304,1,21,0
771,1,8,1
218,1,7,1
94,1,23,1
1945,1,21,1
307,1,9,1
1588,1,17,1
668,1,5,0
441,1,21,1
2187,0,11,1
730,1,14,1
1049,1,17,1
560,1,9,1
222,1,18,1
3342,0,11,0
257,1,12,1
588,1,11,0
1230,1,19,1
1986,1,17,1
2547,1,18,1
198,1,17,0
653,1,12,1
497,1,11,1
1610,0,14,1
1109,1,7,1
257,1,17,1
2101,1,14,0
633,1,8,1
655,1,14,1
221,1,20,1
2650,0,10,1
2622,1,13,1
572,1,18,1
2139,0,12,1
3009,0,15,1
683,1,7,1
5619,0,15,1
939,1,17,1
1635,1,17,1
1016,1,23,1
780,1,6,0
225,1,20,1
706,1,14,1
2047,1,16,1
636,1,11,1
976,1,17,1
609,0,10,1
249,1,8,1
687,1,14,1
26579,0,12,1
801,0,16,1
843,1,16,1
342,1,19,1
1325,1,19,1
470,1,17,0
546,1,13,1
143,1,10,1
2417,1,16,0
521,1,12,1
198,1,16,1
521,1,18,1
920,1,18,1
553,1,17,1
1242,1,20,1
172,1,16,1
629,1,18,1
310,1,15,0
616,1,11,1
1281,1,16,1
116,1,10,1
435,1,7,1
1329,1,18,1
457,1,11,1
1259,0,17,1
673,1,19,1
338,1,8,1
1566,1,14,1
1788,0,18,1
428,1,13,0
360,1,8,1
876,1,23,1
372,1,7,1
1114,1,18,1
319,1,9,0
520,1,7,1
435,1,13,1
84,1,13,1
879,1,21,1
196,1,7,1
1358,1,16,1
6162,1,11,1
5124,0,23,1
385,1,11,1
185,1,18,1
695,1,9,1
834,1,14,1
2111,0,18,1
506,1,15,1
495,1,11,1
773,1,14,1
1034,1,14,1
1775,0,18,1
871,1,10,1
616,1,22,1
190,1,21,1
166,1,8,1
4770,0,12,1
578,1,19,0
654,0,21,1
999,0,8,1
266,1,14,1
964,1,19,1
277,1,18,1
1327,1,13,1
594,1,18,1
1131,1,18,1
1237,1,8,0
1110,1,16,1
1402,1,10,0
646,1,18,1
222,1,20,1
592,1,9,1
1062,0,13,0
564,1,15,1
2055,0,14,0
1338,1,19,1
962,1,9,1
916,1,16,0
1595,1,18,1
754,1,7,1
322,1,12,0
560,1,17,1
2097,0,9,1
236,1,12,1
691,1,18,1
647,0,17,0
1070,1,19,0
464,1,6,1
307,1,10,1
372,1,10,1
384,1,9,1
720,1,8,1
2043,1,13,1
384,1,22,1
534,0,20,0
43923,1,21,1
1416,0,7,0
315,1,13,1
732,1,16,1
634,1,23,0
1335,1,7,1
393,1,20,1
906,1,17,1
1380,1,14,1
1295,1,15,1
567,1,14,1
4707,0,16,1
406,1,15,1
481,1,20,1
792,1,11,1
2138,0,16,0
1218,1,8,0
543,1,8,1
471,1,20,1
348,1,16,1
594,1,10,1
1193,1,20,0
501,1,14,1
589,1,17,1
415,1,17,0
714,1,8,1
877,1,8,1
199,1,14,1
725,1,17,1
1457,1,11,1
614,1,16,1
456,1,17,1
1475,1,13,1
1030,0,17,1
1783,0,8,1
199,1,20,1
701,1,15,1
273,1,9,0
1039,0,10,1
305,1,9,1
1096,1,18,1
988,1,18,1
133,1,22,1
244,1,16,1
245,1,17,1
275,0,12,0
613,1,18,1
587,1,16,0
2836,1,14,0
1300,1,12,0
1179,1,19,1
669,0,18,1
336,1,10,1
284,1,9,0
1011,1,7,0
1257,1,15,0
536,1,17,1
418,1,5,1
1687,0,11,0
878,1,8,1
1983,0,16,1
135,1,10,1
340,1,16,1
1041,1,11,1
256,1,8,1
1021,1,17,1
154,1,16,1
747,1,6,1
164,1,15,1
1371,1,8,1
3579,0,3,1
280,1,16,1
373,1,16,1
362,1,22,0
177,1,10,1
1005,1,8,1
574,1,12,1
449,1,15,0
156,1,10,1
844,0,12,1
253,1,7,1
469,1,19,1
246,0,21,1
361,1,12,1
483,1,20,1
1149,1,14,1
553,1,11,1
501,1,18,0
168,1,15,1
1598,0,13,1
2352,0,1,0
272,1,20,1
1268,1,11,1
252,1,10,1
1496,1,9,1
1247,1,15,1
151,1,16,1
1281,1,18,1
758,1,8,1
1266,1,20,1
2027,1,19,0
380,1,9,1
172,1,17,1
874,0,11,1
1837,0,14,1
271,1,14,1
60,0,16,0
862,1,17,1
941,0,10,1
2942,0,20,1
474,1,7,1
209,1,23,1
8028,1,0,1
253,1,7,1
2045,1,9,0
313,1,17,1
681,1,17,1
638,1,14,1
3982,1,8,1
914,1,23,1
308,1,16,1
208,1,15,0
248,1,8,1
410,1,17,0
1075,1,23,1
419,0,18,1
643,1,18,1
1093,1,8,1
753,1,17,1
1342,1,8,1
1129,1,18,1
1257,1,8,1
391,1,19,1
979,1,8,1
1236,1,19,1
682,0,11,1
292,1,9,1
1413,1,15,1
880,1,9,1
337,1,7,1
562,1,9,1
523,1,12,1
289,1,20,1
5832,0,12,1
239,1,10,1
545,1,8,1
1384,0,13,1
1546,0,17,1
1443,1,15,1
592,1,15,1
824,1,20,0
784,1,8,1
326,1,10,1
389,1,18,0
333,1,7,1
397,1,16,1
789,1,17,1
522,1,8,1
345,1,15,1
343,1,11,1
835,1,8,1
351,1,17,0
905,0,15,1
482,1,14,1
995,1,12,1
572,1,20,1
484,1,19,1
307,1,6,1
239,1,7,1
1878,0,15,1
216,1,14,1
604,1,11,1
1250,1,8,1
554,1,16,1
545,1,8,1
2299,0,8,1
450,1,9,1
1330,1,17,1
886,1,17,1
138,1,12,0
1031,1,8,1
602,1,7,1
393,1,13,1
2606,1,10,1
405,1,12,0
521,1,16,1
527,1,8,1
1266,1,18,1
498,1,6,1
1791,1,19,1
1007,0,10,1
394,1,9,1
592,1,9,1
1465,0,21,1
13781,0,8,1
821,1,19,1
612,1,13,1
525,0,12,1
507,0,9,1
1291,0,21,1
628,0,19,1
3007,0,13,0
429,1,12,0
328,1,18,0
171,1,15,1
1580,1,15,1
228,1,12,1
605,1,18,1
550,1,18,0
220,1,20,1
1110,1,17,1
1064,0,13,1
1134,1,11,1
1268,1,18,1
1052,0,12,1
534,1,5,0
1520,1,18,1
353,1,15,1
727,1,13,1
2819,0,15,1
747,1,20,1
1767,1,19,1
282,1,22,0
814,1,18,1
231,1,10,1
347,0,14,1
2476,0,14,1
1771,0,13,1
629,1,14,1
1180,1,16,1
880,1,7,1
649,1,17,1
974,0,15,1
794,1,8,1
713,0,8,1
96,1,10,0
365,1,7,1
5315,0,15,1
393,1,8,1
1162,0,22,1
376,0,20,1
722,0,10,0
586,1,21,1
1492,1,9,1
511,1,17,1
346,1,9,1
3302,0,15,1
548,1,20,1
293,1,17,0
261,1,15,1
296,1,14,1
290,1,10,1
187,1,12,1
346,1,8,1
10926,1,15,1
185,1,11,1
159,1,0,1
751,1,7,1
1916,0,18,1
201,1,11,1
750,1,13,1
1299,1,18,0
1099,1,17,0
1813,0,18,1
462,1,17,1
834,1,15,1
440,1,11,1
894,0,6,1
653,1,21,1
621,1,11,1
588,1,18,1
677,1,7,1
374,1,16,1
1616,1,15,1
451,1,15,1
621,1,19,1
541,0,15,1
326,1,18,1
1904,1,19,1
938,1,11,1
1443,1,11,1
416,1,18,1
595,1,18,1
1660,1,15,0
1243,1,11,1
780,1,18,1
513,1,14,1
789,1,8,0
79,1,18,1
437,1,8,1
754,1,20,1
653,1,17,1
2330,0,12,0
465,1,19,1
376,1,9,1
1138,1,7,1
236,1,8,1
5330,0,14,1
404,1,8,0
1796,0,12,1
233,1,16,1
1529,1,14,1
547,1,18,0
4150,0,19,0
1077,1,8,1
450,1,22,1
1128,1,9,0
1988,0,15,1
574,1,15,1
139,1,11,1
630,1,8,1
958,1,8,1
572,1,8,0
694,1,8,1
6644,0,1,1
2392,1,16,1
233,1,19,1
262,1,14,1
603,1,16,1
1058,0,13,1
1049,1,9,1
821,1,8,1
2306,0,16,1
298,1,18,1
471,1,17,1
4859,0,15,1
423,1,14,1
1998,0,13,0
229,1,7,0
6242,0,20,1
722,1,15,1
1210,1,13,1
1086,1,13,1
970,1,12,0
941,1,2,1
1757,1,10,1
333,1,12,1
429,1,18,1
212,1,17,1
497,1,18,1
743,1,19,1
325,1,7,1
410,0,13,1
161,1,15,1
376,1,9,1
169,1,1,1
1184,1,6,1
1456,1,14,1
244,1,15,1
688,1,9,1
223,1,17,1
1163,1,8,1
482,1,22,1
670,1,9,1
1059,1,19,1
1000,1,8,1
918,0,13,1
1654,0,6,1
696,1,16,1
3022,0,17,1
1404,1,17,1
1122,0,16,1
932,1,12,1
879,1,11,1
733,1,6,1
459,1,12,1
684,1,20,1
1243,0,11,1
1048,0,8,1
2981,1,13,1
334,0,8,1
1020,1,12,0
893,1,16,1
525,1,8,1
319,1,11,1
478,1,14,1
949,1,8,0
207,0,17,1
1322,1,7,0
2730,1,13,1
1071,1,16,1
351,1,13,1
329,1,10,1
1365,0,22,1
351,1,14,1
600,1,15,1
758,0,20,1
827,1,8,1
1335,1,6,1
437,1,17,1
157,1,14,1
722,1,17,0
1432,1,12,1
1057,1,8,1
1865,1,18,1
103,1,21,1
1326,1,17,1
253,1,20,1
419,1,16,1
689,1,0,1
383,1,18,0
451,1,6,1
1251,1,15,1
6040,1,14,0
974,1,13,1
1300,1,18,1
132,1,8,0
285,1,18,1
299,1,9,1
12622,0,15,1
683,1,21,1
432,1,17,1
683,0,7,1
654,1,8,1
1010,1,1,1
467,1,18,1
184,1,21,1
179,1,14,1
39309,0,20,1
334,1,13,0
914,1,17,1
732,1,10,1
1276,1,7,1
1419,1,9,1
645,1,9,1
1195,0,17,1
1320,1,9,1
985,0,20,1
1212,1,17,1
393,1,8,0
605,1,20,1
128,1,11,0
293,1,11,1
1477,1,14,1
469,1,16,0
934,1,16,1
388,1,21,1
1044,1,15,1
947,0,19,1
290,1,9,1
7889,0,13,1
666,1,14,1
1071,0,8,1
993,1,6,1
298,1,18,0
567,1,9,1
446,1,7,0
494,1,18,1
608,1,17,1
553,1,13,0
97,1,15,1
547,1,16,1
386,1,20,1
926,0,14,1
776,1,21,1
3790,0,15,1
1675,1,14,1
2408,0,13,1
3301,1,15,0
455,1,19,0
1365,1,13,1
382,1,22,1
1181,1,15,1
371,1,21,1
923,1,23,1
521,1,17,1
618,1,10,0
1605,1,15,1
1107,1,9,0
888,1,23,1
306,0,21,1
1606,1,7,1
659,1,18,1
986,1,17,1
905,0,12,1
1262,1,16,1
354,1,13,1
985,1,9,0
1002,1,22,1
588,0,18,1
344,1,8,0
332,1,18,1
277,1,13,1
1472,0,14,0
1109,1,17,1
748,1,7,1
1581,1,17,1
1212,0,17,0
976,1,19,1
162,1,15,1
796,0,15,1
170,1,18,1
825,1,6,1
806,1,16,1
2666,1,15,1
1051,0,14,1
597,1,12,1
348,1,6,1
1407,0,10,1
263,1,9,1
198,1,23,1
680,1,20,1
1620,1,8,1
2300,1,7,1
373,1,8,1
183,1,9,0
762,1,16,1
17115,0,12,1
110,1,9,1
719,1,16,1
1316,0,14,1
282,1,8,0
397,1,16,1
1177,1,14,1
3081,0,11,1
300,1,14,1
1136,1,23,0
680,1,8,1
183,1,8,1
1275,1,19,1
329,1,20,1
340,1,11,1
404,1,17,1
407,0,10,1
1991,1,9,1
252,1,20,1
620,0,15,0
744,1,9,1
475,1,13,1
1158,1,7,1
789,1,13,1
375,1,9,1
928,0,5,1
1794,0,14,1
441,1,18,1
1554,0,15,1
260,1,20,1
1860,1,18,1
1543,1,20,1
511,1,18,1
1025,1,20,1
206,1,17,1
371,1,16,1
1288,0,13,1
478,1,10,1
1751,0,10,1
1114,1,10,1
252,1,18,1
403,1,22,1
1687,0,16,1
660,1,16,1
457,1,7,1
518,1,22,1
1683,1,21,1
1170,0,13,1
414,1,5,1
1059,1,7,1
530,1,23,1
153,1,16,1
402,1,7,1
1068,1,8,1
6277,0,18,0
175,1,5,1
982,1,8,1
792,0,9,1
748,1,13,1
321,1,19,1
331,1,16,1
745,1,16,1
689,1,17,1
459,1,4,1
3298,0,18,1
291,1,21,1
1445,1,6,1
839,1,17,1
790,1,12,1
286,1,16,0
1170,1,16,1
311,1,7,0
306,1,18,1
392,1,8,1
364,1,18,0
775,1,17,1
1329,1,7,1
4962,0,6,1
958,0,17,1
389,1,17,0
497,1,17,1
513,1,16,1
486,1,17,1
279,1,18,0
599,0,15,1
421,1,8,1
862,1,0,1
352,0,15,0
716,1,19,0
625,1,8,1
469,1,11,1
2771,1,10,0
810,1,17,1
1002,0,17,0
204,1,20,1
1535,1,20,1
563,1,7,1
406,1,16,1
2394,0,17,1
382,1,18,1
1054,1,13,1
283,1,12,1
629,1,7,1
285,1,6,1
988,1,14,1
295,1,8,1
793,1,12,1
748,1,7,1
2931,0,15,1
1178,1,16,1
355,1,19,1
461,1,17,0
697,0,21,1
2066,0,11,1
374,1,7,1
4983,0,12,1
997,1,18,1
481,1,17,1
549,1,12,1
936,1,19,1
359,1,10,1
494,1,11,1
569,1,11,1
1304,1,7,0
192,1,17,0
827,1,17,1
1491,1,16,1
6132,1,14,1
531,1,17,1
1033,1,5,1
1393,1,5,1
1574,1,4,0
366,1,19,1
2103,1,14,0
309,1,12,1
755,1,7,1
610,1,9,1
217,1,10,1
1063,1,8,1
403,1,15,1
235,1,8,0
324,1,8,0
406,1,17,1
376,1,8,1
1407,1,6,1
1270,1,19,1
465,1,19,1
2211,0,15,0
683,1,21,1
791,1,17,1
1276,1,12,0
4050,0,16,1
1052,1,10,1
893,1,7,1
1035,0,8,1
1093,0,11,1
5409,0,14,1
822,0,13,1
815,1,15,1
192,1,16,1
262,1,11,1
1131,1,17,1
1467,0,17,1
641,1,18,1
600,1,14,1
675,1,12,1
269,1,19,0
625,1,16,1
439,1,9,1
291,1,12,1
654,1,23,1
395,1,21,1
3848,0,17,0
722,1,18,1
368,1,11,1
396,1,18,1
724,1,8,1
1733,0,10,1
897,1,8,1
1252,1,15,1
3669,0,18,1
534,1,17,0
1062,0,11,1
643,1,20,1
951,1,7,1
1469,0,20,1
1701,1,13,1
837,1,21,1
612,0,9,1
751,1,16,0
442,1,19,1
656,1,21,1
237,1,20,1
259,1,9,1
1274,1,6,1
850,1,14,1
111,1,8,0
12308,1,8,1
1620,1,18,1
907,1,11,1
530,1,22,1
3593,1,19,1
415,1,20,1
2101,1,12,0
917,1,15,1
259,1,16,1
540,1,14,1
942,1,17,1
743,1,14,0
511,1,14,1
1237,1,7,1
658,1,19,1
834,1,13,0
2039,0,19,1
935,0,20,1
130,1,8,0
296,1,20,1
110,1,16,1
784,1,15,1
1338,1,8,0
232,1,15,1
482,1,9,1
727,1,9,1
1037,1,17,1
1072,1,2,1
352,1,18,1
1052,1,7,1
261,0,16,1
274,1,10,1
2173,0,16,0
231,1,18,1
723,1,15,1
459,1,18,1
907,1,8,1
828,1,13,1
450,1,18,1
556,1,4,1
342,1,20,1
521,1,17,1
657,1,12,0
414,1,7,1
666,1,15,1
315,1,8,1
174,1,8,1
3429,1,2,1
422,1,7,1
1216,0,19,1
797,1,19,0
786,1,8,1
1574,1,14,0
1323,1,18,1
2317,0,9,1
649,1,15,0
434,1,7,1
1388,1,14,0
188,1,7,0
1261,1,11,1
859,1,17,1
219,1,18,1
250,1,12,1
339,1,5,1
413,1,13,1
666,1,13,1
1307,0,10,1
255,1,21,1
1197,0,20,1
306,1,12,1
3477,1,10,1
912,0,16,1
306,1,0,1
763,1,9,1
779,1,18,1
1166,0,14,1
162,1,9,1
1226,1,12,1
569,1,19,1
203,1,6,1
553,1,5,1
609,1,22,0
841,1,17,1
1423,1,14,1
3005,1,17,0
704,1,15,1
1723,0,17,1
198,1,5,1
1454,1,7,1
651,0,10,1
386,1,1,0
1353,1,16,1
1187,1,18,0
730,1,7,1
256,1,8,1
4612,0,12,1
385,1,17,1
884,1,14,1
557,1,21,1
3061,0,21,1
315,1,22,1
310,1,15,0
362,1,18,1
257,1,15,1
159,1,18,1
1795,1,15,1
479,1,17,0
432,1,18,1
1191,1,8,1
1568,0,15,1
217,1,16,0
281,1,9,1
1437,0,19,1
448,1,13,1
382,1,22,1
1236,0,12,1
2154,0,10,1
1804,1,17,1
807,1,13,0
389,1,6,1
391,1,9,1
446,1,11,0
802,1,8,1
205,1,18,1
1210,0,17,1
543,1,14,1
330,1,8,1
712,1,18,1
527,1,11,0
1382,1,21,0
1954,0,12,1
2072,0,19,0
565,1,19,1
2105,0,22,1
943,0,20,1
517,1,15,1
269,1,10,1
1098,0,6,1
1278,1,8,0
240,1,10,1
306,1,13,1
284,1,6,0
326,1,14,0
932,1,15,1
273,1,20,1
1689,0,15,1
530,1,14,1
386,1,17,1
804,0,16,1
346,1,21,1
813,1,13,1
1049,1,17,1
697,1,9,1
838,1,7,1
595,1,21,1
631,1,8,1
671,1,20,1
1685,0,20,1
1428,0,16,1
2110,1,11,0
1253,0,15,1
587,1,17,1
185,1,7,1
624,1,19,1
966,1,19,1
148,1,15,0
1255,1,16,1
258,1,17,1
537,1,15,1
372,1,22,0
702,1,8,0
170,1,18,1
9043,0,9,0
492,1,0,1
1494,0,21,1
1689,1,6,1
257,1,22,1
223,1,20,1
385,1,18,1
721,1,19,1
581,1,17,1
1224,0,15,1
1109,1,17,1
547,1,17,1
260,1,9,1
555,1,12,1
943,0,13,1
1381,0,8,1
196,1,6,1
390,1,20,1
277,1,5,0
504,1,7,1
1180,0,8,0
1589,1,21,1
495,1,16,1
1057,1,16,1
317,1,19,1
787,1,15,1
1022,1,17,1
4923,0,10,1
839,1,14,1
380,1,16,1
420,1,16,1
377,1,21,1
996,1,17,1
335,1,13,1
2209,1,16,1
947,1,17,1
454,1,13,1
874,1,11,1
526,1,20,1
179,1,9,1
609,1,8,1
386,1,22,1
1726,0,15,1
866,1,9,0
822,1,23,1
1726,1,19,1
1165,1,19,1
807,1,8,1
3376,0,15,1
504,1,13,1
910,1,19,1
2552,0,11,1
483,0,12,1
2022,1,13,0
1680,1,16,1
1400,1,7,0
391,1,8,1
1378,0,14,1
1740,1,20,1
1636,1,10,1
978,0,9,1
1147,1,8,1
316,1,20,1
368,1,13,1
3609,0,16,1
2779,1,16,1
739,1,14,1
1033,0,15,1
1262,0,17,1
260,1,21,1
752,1,13,1
358,0,7,0
467,1,13,1
1182,1,7,0
651,1,7,1
321,1,23,1
312,1,19,1
745,1,12,1
545,1,9,1
380,1,9,1
605,1,17,1
1390,1,20,1
288,1,17,0
2469,0,16,1
1547,0,13,1
502,0,16,1
171,1,19,1
269,1,19,1
264,0,9,1
481,1,13,1
607,1,7,1
119,1,16,0
783,1,17,1
1018,1,9,1
996,1,18,1
969,1,8,1
2016,0,15,1
282,1,18,1
754,1,9,1
192,1,17,1
861,1,16,1
206,1,9,1
427,1,6,1
438,1,10,1
497,0,18,0
698,1,16,1
186,1,7,1
563,0,12,1
3028,0,4,1
1495,1,8,1
1283,0,16,1
330,1,15,1
296,1,14,1
672,1,7,1
746,1,6,1
6669,1,12,0
606,1,6,1
465,1,15,1
677,1,14,1
424,1,9,1
294,0,11,1
906,1,10,1
243,1,14,1
7587,0,18,1
408,1,20,1
1680,0,12,1
228,1,9,0
852,1,17,1
406,1,8,1
514,1,7,1
595,1,16,0
400,1,15,1
632,1,10,1
988,1,9,1
716,1,17,1
850,1,8,1
715,1,16,1
374,1,6,1
1325,1,21,1
1318,1,17,1
241,1,9,0
768,1,18,1
508,1,10,0
4142,0,18,1
487,1,16,1
2371,1,12,1
549,1,8,1
1228,1,16,1
643,1,10,1
1053,1,17,1
783,1,20,1
186,1,17,0
1042,1,10,1
361,1,9,1
779,1,22,1
887,1,7,0
1607,1,8,1
1028,1,17,1
792,1,8,1
994,1,16,1
657,1,22,1
1879,1,8,1
1696,1,13,1
644,0,11,1
411,0,12,1
3072,0,17,0
1329,1,6,0
1332,1,10,0
814,1,16,1
5257,0,10,1
160,1,17,1
486,1,16,1
586,1,22,1
456,1,19,1
1172,1,6,0
1034,1,23,1
621,1,10,0
330,1,10,1
563,1,8,1
216,1,14,1
351,1,9,1
576,0,10,1
281,1,12,0
885,1,6,1
1561,0,17,0
1102,1,9,1
429,1,19,1
619,1,21,1
911,1,22,1
766,1,13,1
1052,1,14,1
1022,1,15,1
350,1,8,0
209,1,10,1
383,1,15,1
1086,1,13,1
1259,1,21,1
1750,0,6,1
416,1,11,1
88,1,7,0
1297,1,16,1
779,1,13,1
2765,0,19,1
186,1,12,1
232,1,12,1
713,1,8,1
2055,1,18,0
229,1,20,1
724,1,7,1
166,1,16,1
2459,1,16,1
332,1,7,1
183,1,17,1
284,1,13,0
658,1,16,1
724,0,7,1
586,1,21,1
1057,0,13,1
220,1,16,1
1761,1,16,1
609,1,10,1
1665,1,13,1
1009,1,16,1
436,1,12,1
1045,1,8,1
394,1,14,1
516,1,19,0
880,1,11,1
358,1,19,1
877,1,18,1
1088,1,10,1
890,1,17,1
489,1,8,1
1718,1,15,1
684,1,19,1
514,1,6,1
1450,0,21,1
1204,1,8,1
792,1,8,1
423,1,13,1
191,1,18,0
1151,0,15,1
1172,0,16,1
1010,1,17,1
252,1,8,1
492,1,18,1
494,1,7,1
885,1,20,1
669,1,19,1
634,1,9,0
443,1,16,1
1847,1,12,1
695,1,15,1
332,1,18,1
507,1,13,1
991,0,23,1
666,1,11,1
12499,0,10,1
4130,0,20,1
361,0,19,0
2837,0,16,1
191,1,10,1
406,1,17,1
227,1,12,1
1667,1,6,0
389,1,19,1
916,0,19,1
645,1,11,1
325,1,5,1
207,1,9,1
1653,0,16,1
580,1,12,1
322,1,19,1
1109,1,17,1
241,1,18,1
425,1,15,1
332,1,20,1
484,1,8,0
706,1,13,0
1967,0,14,1
1165,1,17,1
642,1,7,1
701,1,8,1
501,1,17,1
283,1,8,1
978,0,17,1
337,1,11,0
456,1,9,1
937,1,15,1
1428,0,14,1
290,1,20,1
822,1,7,1
390,1,15,1
1294,1,13,1
575,1,19,1
878,1,17,1
545,1,19,1
530,1,21,1
239,1,15,1
925,1,8,0
510,1,7,0
454,1,12,1
1526,1,16,1
358,1,21,1
479,1,12,1
687,1,19,0
702,1,8,0
363,1,17,1
613,1,16,1
1011,1,9,1
394,1,19,1
560,0,14,1
349,0,14,1
816,1,13,1
961,1,11,0
835,1,17,1
226,1,18,1
822,1,13,1
247,1,12,1
1007,1,8,1
610,1,16,0
1221,1,17,0
794,1,8,1
211,1,20,1
1215,1,10,1
1116,1,8,1
355,1,8,0
1012,0,19,1
813,0,23,1
473,1,7,1
1309,1,10,1
150,1,21,1
167,1,5,1
6455,0,16,1
807,1,15,1
796,1,21,0
772,1,17,1
2701,0,15,0
484,1,13,1
1182,1,14,1
729,1,15,1
622,1,18,1
976,1,17,1
1030,1,14,1
414,1,22,1
1074,1,21,1
726,1,6,1
1901,1,7,1
245,1,16,1
1384,0,20,1
